0,1,target
6.434256677,0.912664352,8
-9.787825863,-1.924901739,3
4.278147505,-7.634286935,1
1.22078822,-8.448275138,0
-8.869946432,5.324709627,7
1.348513777,2.980370906,2
9.224365745,1.272238491,4
3.381558917,-8.982764072,0
-7.938604284,7.502196538,7
-5.139589184,1.191182485,5
-1.110780061,1.941780328,2
9.972391967,-6.093362854,6
5.719695978,0.533568691,8
2.427897685,-7.07424794,0
7.68843736,-6.921152258,6
5.163433393,1.07176179,4
0.819743119,2.472685005,2
6.34804158,-0.345071712,8
-8.255133703,-3.561952633,3
-6.513769184,2.086888786,5
9.768383097,1.826422764,4
-9.936129269,-1.676686115,3
2.075265387,-6.466431439,0
7.526062651,1.244161682,4
5.792822243,1.457611391,8
5.822865426,1.146450059,8
8.200810639,-1.65440625,4
-6.467092835,2.852935786,5
-10.89534441,-0.905811632,3
-0.454987258,3.615037881,2
2.488340253,-7.402667684,0
7.715050787,1.264324053,4
-10.49859529,8.180724645,7
-0.318208128,3.499486725,2
3.448243607,-9.994144026,0
5.720644268,1.288024147,8
3.452635677,-6.095285354,1
-1.924182265,2.956742712,2
-7.034640413,0.839803389,5
7.070609032,0.635022849,8
2.62084982,-7.268121303,0
0.682072592,3.721189921,2
3.581209154,-7.864640463,0
0.321166697,3.265872642,2
6.937067437,0.818797622,8
5.144592182,-7.245967858,1
12.11180101,-5.635515745,6
3.173310778,-6.634202448,0
-1.125019492,3.869359939,2
-5.181303611,3.458190735,5
8.456188337,-6.2344548,6
1.964293337,-5.845149742,0
9.848496538,-5.556468007,6
-6.895477365,-0.546550951,5
3.12560173,-5.847463599,0
-0.18095749,4.033656643,2
-10.46058028,-1.814606739,3
-5.914204034,2.028985726,5
7.105147423,1.307608885,4
-8.035744678,7.881674539,7
8.38119871,-4.763148072,6
7.58361389,0.474835355,8
5.996166304,1.402249035,8
-7.204913567,1.860727442,5
-5.043123734,1.040069292,5
-6.896239051,1.112161027,5
8.301357226,-5.044350493,6
-6.719870299,1.105432001,5
-0.970815778,2.091642559,2
10.38821123,-6.823941434,6
-8.243223205,2.489252909,5
8.775415266,0.295851393,4
-1.949008564,3.2642353,2
-7.008047821,2.502506882,5
0.695684588,1.260262823,2
-8.108107862,-2.959754344,3
-8.960737377,-0.589288608,3
10.80542803,2.135660735,4
-8.312025928,-0.776481976,3
8.896512766,-6.61166959,6
4.14458935,-5.968052605,1
-1.127349857,3.75163296,2
-7.940489247,6.881481692,7
-6.897327111,-0.277136968,5
-8.002481784,3.317450415,5
-9.083865256,7.827042898,7
10.35244462,-4.8922097,6
10.19365153,-5.578479875,6
8.69511067,-5.336278849,6
6.722522938,3.249566665,8
-7.551125602,1.579632028,5
-10.17904288,7.22436154,7
4.864284047,-5.952508685,1
7.730483129,1.142066919,4
-6.696757527,2.055494724,5
3.746972778,-7.391400737,0
-1.421640289,2.32924529,2
-8.864683616,6.373587633,7
4.800554155,1.682053555,8
8.157204308,-0.947518346,4
6.486889155,1.241059598,8
-8.132701908,6.559868656,7
8.017966736,0.507053995,8
-0.121513698,1.949873053,2
9.393538105,-1.463144358,4
-0.692733826,2.26855228,2
5.33215396,-6.315388837,1
6.485214915,1.366072682,8
0.671673697,2.535984459,2
6.099158394,2.312369381,8
2.470310782,-4.925035637,0
-9.84386773,7.149158072,7
-1.053174482,3.726203098,2
5.311099387,-7.019600928,1
-8.704470167,-1.235678805,3
-1.219367983,2.215272819,2
8.637659848,0.647515008,4
3.563733247,-5.183501894,1
-9.592467164,-0.845091652,3
-9.562619541,6.895630467,7
9.543053164,-0.680909006,4
-8.1808637,5.206436425,7
1.177182467,3.760816318,2
-1.007678226,2.409267042,2
8.646520519,1.811432796,4
0.609703776,-6.557225468,0
-9.521028121,-0.617610041,3
3.477427735,-7.969426041,1
-0.966419551,2.45842393,2
-9.786231592,-1.787187345,3
-9.981304253,8.361597482,7
-1.013816857,4.152748353,2
-1.117706189,2.021131291,2
-10.09531219,7.615968066,7
4.30101005,-7.009046098,1
5.541230374,-6.996902125,1
-11.22032265,6.216557852,7
7.571803385,2.64938311,8
-10.09256177,7.782637977,7
7.259956723,1.424972204,8
1.53805344,-7.945279923,0
-8.75131229,5.883763755,7
-10.93723932,5.975707989,7
3.146834534,-6.777497522,1
2.06792297,-6.936829504,0
-8.811907849,5.936953251,7
8.903266403,0.242840148,4
6.182941499,2.205444024,8
7.331764035,2.091053112,4
-7.90134876,1.11998174,5
0.813017516,-6.744858857,0
8.913811895,-1.640919289,4
-5.713843262,-0.3622244,5
8.225748309,-4.775040942,6
8.71141737,1.790829537,4
-4.976224647,2.901582661,5
9.44321183,-6.843428289,6
5.966667504,1.456968818,8
5.287978567,-7.174323949,1
-9.808544054,6.998619847,7
9.496655177,-7.213414296,6
4.204717922,-8.731461139,1
10.85919218,-6.244195291,6
0.901928252,-7.444837463,0
9.01074133,1.372027366,4
-7.189624461,-0.029145178,5
-9.569223925,0.004549557,3
7.62478187,1.108872085,4
4.934591883,-6.879855868,1
8.271405152,-5.110319406,6
6.358615606,0.603375548,4
4.996443058,-5.67420496,1
1.420599262,0.988512648,2
10.25713522,-6.25541537,6
10.28947878,-6.358718644,6
-7.530415366,1.339216399,5
4.482966203,-5.765276788,1
9.635683536,-6.247843326,6
0.151638654,3.876775607,2
-5.541239711,0.082009651,5
-9.395064262,6.958568694,7
-7.166537879,1.994395535,5
5.213605227,-0.211053489,8
-9.565422656,-1.974209319,3
4.361774462,-7.118528442,1
4.935114153,-6.517630156,1
5.580360622,-6.400337195,1
5.273011158,-5.294989465,1
9.658533369,-5.906326512,6
3.25676451,-6.326182308,1
0.08406171,2.839125863,2
-7.925819397,-2.03913734,3
6.043577888,-0.336308517,8
