0,1,target
-9.02534315,-1.701423997,1
-1.454468904,-1.222643635,6
-2.686440264,-8.200024738,2
6.309488183,0.769130134,3
-8.129745392,-0.447010672,1
4.199333557,0.170949614,3
-9.05158656,-2.814533829,1
4.855915378,-0.592195221,3
-0.500037852,2.267492639,4
-7.166611185,-1.217405766,7
-0.919474728,-0.464240844,6
-2.608349164,-6.652606406,2
4.557366794,-0.419752272,3
-2.615114893,0.921581919,6
-1.318222934,0.710301917,6
-7.629398648,-1.372140383,1
-7.260791589,-2.196632282,1
-8.31841684,-1.149577998,1
4.478661984,-0.026137287,3
-0.993191023,2.017820208,4
-1.695169546,-8.261613018,2
-2.720261274,-8.629897119,2
8.405199292,8.885940622,0
-0.870553683,1.656468747,6
-8.058388638,-3.116397393,1
-1.864516115,1.018999555,6
-2.151664035,-8.270625383,2
9.916301628,8.708064506,0
-1.752642955,-0.548399984,6
-1.25882072,-7.89087532,2
5.232382333,6.93141612,5
-0.813551574,2.431505367,6
4.637701245,10.22146945,5
-8.02674598,-1.957632816,1
-2.131080815,1.015235551,4
8.361659839,8.281204332,0
-0.066014893,1.450032028,4
8.740458207,7.553765563,0
3.644894542,9.552379934,5
-0.342590349,0.833907832,6
-7.558091874,-0.882945665,1
-1.058535013,1.292866381,4
-1.765174301,-8.25530569,2
-1.127659845,0.838516109,6
2.328812669,7.912085685,5
4.544033544,6.771757993,5
-2.514264127,3.056627454,4
-0.782283023,0.69658481,6
-10.30966033,-0.112306313,1
8.22649518,7.754851172,0
-2.483748557,-8.116798627,2
-6.341307862,-4.201090138,7
-2.42585331,3.391095449,4
1.542626498,7.863137353,5
6.852602576,0.116972029,3
-1.609686418,1.577002354,4
-7.253616602,-1.325620418,1
-1.006434863,-7.003555682,2
-6.861934735,-2.142818046,1
-1.46818626,-7.725803973,2
-9.257026942,-2.056862068,1
7.874385535,8.475734827,0
-1.022678106,-7.835685612,2
4.930983377,7.215020625,5
-6.299027868,-3.047243888,7
-8.725331743,-1.686607166,1
-9.287245721,-1.95505795,1
-8.180884332,-1.533603651,1
2.136589117,5.836549053,5
-2.830652705,-8.166731909,2
-1.188709664,-7.818007101,2
5.683755782,7.663978226,5
4.885344118,6.464594025,5
-1.583871818,0.001074236,4
10.54041123,7.49974843,0
6.042150927,8.833590647,5
6.10361908,-0.05565547,3
4.503331328,0.286074322,3
-2.121786536,-7.845819059,2
-1.438176625,-6.523650641,2
4.852391581,-0.083587158,3
-8.910354106,-3.851855533,7
3.691811444,8.029131194,5
6.399151643,0.733419896,3
-1.585228315,2.678168061,4
-1.972719206,-7.566115436,2
5.666478047,2.464575391,3
-0.284048491,-0.79971608,6
-8.121589341,-0.613077825,1
9.921053775,8.446715172,0
2.348839133,6.710978361,5
-0.034751111,1.370048082,4
8.420641549,7.175452279,0
-6.098211534,-1.356581076,7
5.229616626,-0.286854232,3
4.46201825,-0.804713258,3
5.749850242,0.399986554,3
-6.297513528,-1.496581587,7
-8.08803701,-0.679635923,1
-7.754574087,-1.988443428,1
-6.635683722,-2.390629737,7
-7.211759663,-3.211532307,7
-0.551256991,-0.070987748,4
4.291524866,7.839842468,5
5.541154672,0.222170751,3
-3.66253441,0.791240592,4
-2.284638857,-7.987402396,2
-6.597664177,-3.045892871,1
-3.067050772,-6.274934267,2
-7.516282001,-2.681376437,1
-7.295197832,-3.346224031,7
-7.332933091,-1.301623058,7
-1.210676759,-7.99622332,2
4.586483048,-1.607226212,3
-7.486188409,-2.93586038,7
6.557250087,-0.105630433,3
-0.902232238,2.195452466,4
-1.95442798,-0.766536642,6
-6.358876129,-1.542495725,7
4.635425289,8.17986999,5
-2.176616641,0.906078499,6
3.457597311,8.149031629,5
9.475555303,8.483109825,0
5.109920934,6.230559147,5
4.170633001,6.074508416,5
-0.577122592,1.673277262,6
3.629516401,8.894638993,5
3.575803747,6.148198727,5
-8.194569116,-2.932020104,1
-6.798620699,-1.004437059,1
5.504080561,-1.654067391,3
4.941877132,0.074987394,3
-1.365111782,0.123149308,6
2.755571489,0.344984702,3
6.748408698,9.848491711,5
-3.149612107,-9.630901477,2
-8.531399209,-2.634121632,1
5.036492314,0.136399646,3
4.858862363,-0.429072599,3
7.150604081,1.013203239,3
0.126519833,0.367824383,4
-2.340803284,-8.665736658,2
-6.411213703,-1.109727821,7
-2.541947205,1.387166602,6
10.60269616,6.988703363,0
3.731271927,8.974576441,5
-8.895346217,-2.964789271,1
-0.287688367,0.236217152,4
-1.578084013,-7.966270238,2
-1.806855025,3.028714113,4
6.538495851,-0.615639409,3
-4.078102717,-1.801479424,7
-6.704616485,-1.25234183,1
2.900099334,7.055457598,5
5.304510696,0.510564906,3
-2.855021759,-8.107916935,2
-8.462271254,-2.440856816,7
-0.513133254,2.027080333,6
-2.231151039,-7.189221989,2
5.196013213,8.870370579,5
9.625773256,9.324660804,0
-0.324565229,1.216561116,4
-0.332692983,-0.12582765,6
-2.282609286,-7.38107519,2
3.778592065,7.085198951,5
-0.696898653,1.297893589,6
10.10941788,8.617027276,0
-5.430488487,-1.151980991,7
4.400212014,7.521188759,5
-6.370534231,-0.865641625,7
-6.585629765,-1.168445677,1
8.649520071,6.089659882,0
-6.878917581,-1.848524626,1
-0.790716988,1.528578359,6
-2.781277175,-7.651066393,2
9.080698762,9.02483555,0
-7.440221892,-0.527922138,1
-9.200731766,-1.576743966,1
-0.293296472,1.523405412,6
-7.494956445,-1.829846416,7
-2.065915461,-9.273527685,2
-8.6277308,-2.771149226,1
-2.015240022,0.574834256,6
-1.851912944,-8.36413538,2
-3.005355959,2.170060991,4
8.983155553,7.479079003,0
8.622100176,9.041725665,0
-2.799535491,-1.243775916,6
3.859810768,6.795803823,5
-3.580561862,-7.825322589,2
-7.492486492,-2.560174801,7
0.825105133,3.297872635,4
4.163768275,7.430185055,5
