0,1,2,3,4,5,6,7,8,9,10,11,12,13
1.0,0.869293212890625,-0.6350818276405334,0.22569026052951807,0.327470064163208,-0.6899932026863098,0.7542022466659546,-0.24857313930988312,-1.0920639038085935,0.0,1.3749921321868896,-0.6536741852760315,0.9303491115570067,1.1074360609054563
1.0,0.9075421094894408,0.3291472792625427,0.3594118654727936,1.49796986579895,-0.3130095303058624,1.09553062915802,-0.5575249195098877,-1.588229775428772,2.1730761528015137,0.812581181526184,-0.2136419266462326,1.2710145711898804,2.2148721218109126
1.0,0.79883474111557,1.4706387519836424,-1.6359747648239136,0.45377317070961,0.4256291687488556,1.104874610900879,1.2823222875595093,1.3816642761230469,0.0,0.8517372012138367,1.540658950805664,-0.8196895122528077,2.2148721218109126
0.0,1.344384789466858,-0.8766260147094727,0.9359127283096312,1.992050051689148,0.8824543952941895,1.786065936088562,-1.6467777490615845,-0.942382514476776,0.0,2.423264741897583,-0.6760157942771912,0.7361586689949036,2.2148721218109126
1.0,1.1050089597702026,0.3213555514812469,1.522401213645935,0.8828076124191283,-1.205349326133728,0.6814661026000977,-1.0704638957977295,-0.9218706488609314,0.0,0.8008721470832824,1.020974040031433,0.9714065194129946,2.2148721218109126
0.0,1.5958392620086668,-0.6078106760978699,0.0070749158039689055,1.8184496164321895,-0.1119059920310974,0.8475499153137206,-0.5664370059967041,1.581239342689514,2.1730761528015137,0.755420982837677,0.6431096196174622,1.4263668060302734,0.0
1.0,0.40939134359359747,-1.8846836090087888,-1.0272920131683347,1.6724517345428467,-1.6045982837677,1.3380149602890015,0.055427443236112595,0.01346588134765625,2.1730761528015137,0.5097832679748535,-1.0383380651474,0.7078623175621033,0.0
1.0,0.9338953495025634,0.6291297078132628,0.5275348424911499,0.2380327433347702,-0.9665691256523132,0.5478111505508423,-0.05943922698497772,-1.706866145133972,2.1730761528015137,0.9410027265548706,-2.6537327766418457,-0.1572199910879135,0.0
1.0,1.4051437377929688,0.5366026163101196,0.6895543336868286,1.1795673370361328,-0.1100611537694931,3.202404975891113,-1.526960015296936,-1.5760334730148315,0.0,2.931536912918091,0.5673424601554872,-0.13003334403038025,2.2148721218109126
1.0,1.1765655279159544,0.10416050255298615,1.3970024585723877,0.47972130775451666,0.2655133903026581,1.1355630159378052,1.534830927848816,-0.2532912194728852,0.0,1.027246594429016,0.5343157649040222,1.180022358894348,0.0
1.0,0.9459739923477172,1.1112443208694458,1.218337059020996,0.9076390862464904,0.8215369582176208,1.15324330329895,-0.3654202818870544,-1.5660548210144043,0.0,0.7447192072868347,0.7208195328712462,-0.3758229315280914,2.2148721218109126
0.0,0.739356756210327,-0.1782904267311096,0.8299342393875122,0.5045390725135803,-0.13021674752235413,0.961051344871521,-0.3555179834365845,-1.7173993587493896,2.1730761528015137,0.6209560632705688,-0.4817410409450531,-1.199193239212036,0.0
1.0,1.3840976953506468,0.11682209372520445,-1.1798789501190183,0.7629125714302064,-0.07978226989507675,1.0198631286621092,0.877318263053894,1.2768871784210205,2.1730761528015137,0.3312520980834961,1.4095234870910645,-1.474388837814331,0.0
1.0,1.3835487365722656,0.889179289340973,0.6185320615768433,1.0815470218658447,0.34460556507110596,0.9563793540000916,0.8545429706573486,-1.1292070150375366,2.1730761528015137,0.5456657409667969,-0.307865172624588,-0.6232798099517822,2.2148721218109126
1.0,1.3436527252197263,0.8385329246520995,-1.0611385107040403,2.472015142440796,-0.5726317167282104,1.5127099752426147,1.1436901092529297,0.8555619716644286,0.0,0.88422030210495,1.4746055603027344,-1.36064875125885,1.1074360609054563
0.0,0.5470141768455504,-0.3497089445590973,-0.646657168865204,2.040462255477905,0.27645698189735407,0.5446965098381041,0.8386992812156677,1.7287031412124632,0.0,0.6528096199035645,1.471691370010376,1.2432730197906494,0.0
1.0,1.4842036962509155,1.6995214223861694,-1.0594739913940427,2.700195550918579,-1.0559638738632202,2.4094529151916504,0.45746079087257385,0.3449823260307312,0.0,1.4149035215377808,1.1142258644104004,-1.4488666057586668,0.0
0.0,1.0579756498336792,-0.1607590019702911,-0.19499725103378293,2.7050230503082275,-0.7514767050743102,1.9099189043045044,-1.031844973564148,0.8649863600730896,0.0,1.3008348941802979,0.1467376798391342,-1.1187429428100584,1.1074360609054563
0.0,0.67530357837677,1.1209839582443235,-0.2804459035396576,1.5395549535751343,0.7345175743103027,0.6146844029426575,-0.5070231556892395,0.7945806980133056,2.1730761528015137,0.21882027387619016,-1.894118309020996,-0.5805578827857971,0.0
1.0,0.6427279114723206,-1.429840326309204,1.5190719366073608,0.9409985542297363,0.8872274160385133,1.6151268482208252,-1.3368357419967651,-0.2665962278842926,1.0865380764007568,1.667088270187378,0.6557375192642212,-1.588128924369812,0.0
1.0,1.1024467945098877,0.42654415965080256,1.7171574831008911,0.9343019723892213,0.7757434248924254,1.2793864011764526,-0.24956338107585904,-0.9263056516647338,2.1730761528015137,1.0666544437408447,0.4342643022537232,0.6806756258010864,0.0
1.0,1.3301100730895996,0.20155738294124603,1.1733934879302979,0.13530921936035156,-1.0831592082977295,0.7284605503082275,1.109032154083252,-0.5399032235145569,1.0865380764007568,0.46244353055953974,0.1331384629011154,-0.5605840682983398,0.0
0.0,1.2898482084274292,-1.4230225086212158,-0.6871619820594788,0.1311027705669403,-1.1359347105026243,0.8213503360748291,0.29605329036712646,0.1675822138786316,2.1730761528015137,0.6964981555938721,-0.4691132009029389,-1.1514778137207031,1.1074360609054563
